x,y,z
188.25396301576424,243.9420098377266,126.37133776766689
-26.804378272539463,182.59708510777764,-80.19306697941917
89.84524419759414,-283.14815530579097,269.0419492700021
57.59968129227615,-131.37561508641105,158.80404426744107
241.23240448385457,-587.411851050378,507.9719216024705
249.60791090265192,-769.3232389502577,656.9956812840543
60.08585314341507,-255.45906358248763,230.90010932562697
231.39890958049295,-522.4225941209761,524.0827085306943
280.2757397637959,-593.2700594860173,574.8551607720976
98.14061865565239,-258.0064915249506,268.28778046133857
337.17942210601785,-626.3444635061547,811.8477402082007
353.48091168385764,-908.6823659058861,1131.916165388069
229.78037696350992,-652.9335437667451,842.5912225312505
184.97086329694102,-454.0999698493999,426.5837592723831
197.87763395744327,-547.8580173728697,662.899099579772
144.54749391709407,-310.35734476801537,344.9310431953536
161.22772511663305,-547.8549594487582,577.9756176839252
308.13301736381356,-662.4866847117983,592.3374859367269
124.7762067386803,-366.27668053546915,322.0560473331063
264.13363400915165,-784.0481365394472,922.0369618806719
213.5775745365233,-517.6368921859481,432.5233010881251
171.1425236014185,-533.1018537508264,572.8847675115568
77.4324527444781,-292.49004015072086,298.46070373602595
189.29686307120346,-494.83124348601194,575.3002501698475
198.6203297858574,-385.56119309887106,371.060324018794
266.347723388993,-672.4725345861647,573.4912963260733
275.8576846094271,-580.3778188435647,515.4775995640472
216.29833530502842,-536.4348755053448,576.3863764583951
210.144357848401,-375.80590874978674,379.93034071686105
340.40416512242757,-668.1215721721803,693.9219875212751
134.345455720073,-497.54447179230476,464.5885240901698
-14.085894693357139,24.62175575647767,7.808680561785836
246.6497634653722,-512.4752181561146,459.6680411278543
169.70612393712818,-333.3382865671847,351.3770291904261
46.553127022078144,-216.49477928954136,206.78271529757757
120.70086537405152,-304.4083171937387,286.7628711151973
6.755083420203153,-0.7897272997072917,-30.389771322407043
225.7652804985733,-764.4831423836247,734.476991629186
66.91419176288319,-160.4171349476784,168.36431309781304
289.0171199678357,-673.3459690196759,821.8853450271827
84.67160818181745,-295.2865376532428,266.2750594585697
53.09284748518712,-215.07858173614906,185.2199324945382
60.42255206491862,-176.9952315049035,232.6868244024311
463.2041852903574,-989.0616839725385,1037.7775120067415
114.22580602727255,-251.18336530840486,267.8281762506781
268.9085245083086,-613.2749307466202,660.7145442174651
129.64007601779008,-256.01544204807465,256.2011275522232
422.8071311527346,-982.0485050950632,969.3657553199135
258.6730852133405,-563.7786643627771,556.2425458561535
74.61984065515333,144.3903545297293,73.73351018620096
193.91079183796475,-405.2446375075576,531.134927377349
227.2356154984908,-732.1503113307591,697.5897195108988
-143.27216297923403,-332.5470523473281,447.8098766344433
-38.43165231407182,-4.352453201615182,-0.7500191317879087
161.1030624019247,-482.9592174455217,505.6097242915042
226.05194707144213,-507.49696515807653,515.9157842909557
174.3630753684508,-596.866531713868,617.090715538578
89.65629580033684,-218.66419728825548,202.5014832825808
119.38727076183045,-381.6793411607624,425.39263274312566
251.01926478216689,-622.0396637981252,525.1080672301043
290.27660154139494,-575.3507650664321,575.2881475921865
199.18975923219796,-386.28875422737036,488.1571449589623
72.6198629897632,-328.4304517039289,323.5758861811264
210.9347824312682,-648.7310619663199,709.3075340257739
466.0415032670325,-821.6541888214113,896.5228051337194
366.21054049531637,-670.6844524254622,742.3512929906474
315.49684623336356,-689.8617300692374,602.4739385954217
140.35812428413945,-491.7296959848175,415.550647707493
506.1435347905317,-1131.0665639127224,1229.2692352322226
297.3077415532497,-601.504191244289,818.955953106185
127.7501184362655,-403.5836654428703,413.1738198182666
303.9444376173115,-1117.63592842397,938.8342739468918
93.4230377722268,-272.83089113058577,336.11034423132463
59.903028182247155,-174.25126678113702,181.86178457489603
206.57066894365457,-494.35499077573047,569.0847539236124
85.55843112447043,-277.41211689036606,312.57207227441984
76.97615325732498,-332.36566515014226,390.05528079364376
98.11687980022093,-291.8183568274424,305.0236323398574
151.03567500769879,-389.72967770878597,422.7132012180063
-35.37377259313833,20.261049280205302,-6.833899635934696
222.27424733758767,-609.6828145445362,587.7197835538308
14.590722257044465,12.248981461920225,-34.87619281362749
158.11399691831315,-432.9912270552762,497.1605997026332
159.0442086219985,-677.7151694732001,789.0602678944834
580.9347484454817,-1228.5593058376376,1095.8420246496878
485.21627712901795,-982.3610878382046,1226.4884465865935
-5.372662657705067,12.121094748773547,-51.430517225259905
92.07956250388477,-311.4252104926147,382.2462163510894
135.54955256240876,-679.6112250299542,676.6331218240914
-2.825619489719324,-14.311579742052583,1.266184455831145
138.05997478632952,-277.30164242722583,284.83509543797624
136.49827464397836,-361.74512552285904,309.65825250373683
49.4736112316914,-125.79658372764763,114.81453452916313
